player_id;player_url;fifa_version;fifa_update;update_as_of;short_name;long_name;player_positions;overall;potential;value_eur;wage_eur;age;dob;height_cm;weight_kg;club_team_id;club_name;league_id;league_name;league_level;club_position;club_jersey_number;club_loaned_from;club_joined_date;club_contract_valid_until_year;nationality_id;nationality_name;nation_team_id;nation_position;nation_jersey_number;preferred_foot;weak_foot;skill_moves;international_reputation;work_rate;body_type;real_face;release_clause_eur;player_tags;player_traits;pace;shooting;passing;dribbling;defending;physic;attacking_crossing;attacking_finishing;attacking_heading_accuracy;attacking_short_passing;attacking_volleys;skill_dribbling;skill_curve;skill_fk_accuracy;skill_long_passing;skill_ball_control;movement_acceleration;movement_sprint_speed;movement_agility;movement_reactions;movement_balance;power_shot_power;power_jumping;power_stamina;power_strength;power_long_shots;mentality_aggression;mentality_interceptions;mentality_positioning;mentality_vision;mentality_penalties;mentality_composure;defending_marking_awareness;defending_standing_tackle;defending_sliding_tackle;goalkeeping_diving;goalkeeping_handling;goalkeeping_kicking;goalkeeping_positioning;goalkeeping_reflexes;goalkeeping_speed;ls;st;rs;lw;lf;cf;rf;rw;lam;cam;ram;lm;lcm;cm;rcm;rm;lwb;ldm;cdm;rdm;rwb;lb;lcb;cb;rcb;rb;gk
245768;/player/245768/james-lawrence/230002;23.0;2.0;26.09.2022;J. Lawrence;James Alexander Lawrence;CB;68;68;1000000.0;5000.0;29;22.08.1992;188;84;171;Nürnberg;20.0;2. Bundesliga;2;LCB;4;;22.07.2022;2022;50;Wales;;;;Left;3;2;1;High/Medium;Normal (185+);No;1600000;;Long Passer (AI);56;29;61;56;68;71;59;21;68;66;26;50;34;32;70;62;48;62;53;67;52;45;52;63;78;26;67;68;37;59;34;66;68;68;68;8;10;8;13;10;;48+2;48+2;48+2;51;50;50;50;51;54+2;54+2;54+2;55+2;60+2;60+2;60+2;55+2;64+2;67+1;67+1;67+1;64+2;65+2;68;68;68;65+2;16+2
245783;/player/245783/paulo-vitor-fagundes-dos-anjos/230002;23.0;2.0;26.09.2022;Paulo Vítor;Paulo Vítor Fagundes dos Anjos;GK;68;68;400000.0;3000.0;33;21.11.1988;195;89;518;Chaves;308.0;Liga Portugal;1;GK;1;;06.08.2020;2023;54;Brazil;;;;Right;3;1;1;Medium/Medium;Normal (185+);No;820000;;;;;;;;;11;10;14;19;10;13;16;13;18;14;23;25;30;63;28;48;31;26;64;15;37;19;8;42;19;57;20;12;14;68;68;64;68;69;24;23+2;23+2;23+2;20;22;22;22;20;23+2;23+2;23+2;21+2;23+2;23+2;23+2;21+2;21+2;25+2;25+2;25+2;21+2;21+2;25+2;25+2;25+2;21+2;67+1
246751;/player/246751/anthony-uribe/230002;23.0;2.0;26.09.2022;A. Uribe;Anthony Chelín Uribe Francia;ST;68;68;1000000.0;600.0;31;24.10.1990;181;82;110990;Deportivo Táchira;2019.0;Primera Division;1;ST;9;;03.05.2021;2022;61;Venezuela;;;;Right;3;2;1;Medium/Medium;Lean (170-185);No;2200000;;;76;69;46;67;19;68;37;73;60;51;52;66;48;55;39;68;78;75;68;60;65;71;56;73;80;61;35;13;70;47;70;67;13;15;15;12;7;7;11;9;;68;68;68;63;65;65;65;63;61+2;61+2;61+2;61+2;53+2;53+2;53+2;61+2;43+2;39+2;39+2;39+2;43+2;40+2;35+2;35+2;35+2;40+2;15+2
247009;/player/247009/vetle-dragsnes/230002;23.0;2.0;26.09.2022;V. Dragsnes;Vetle Winger Dragsnes;LWB, CB;68;68;1100000.0;2000.0;28;06.02.1994;187;82;299;Lillestr?m;41.0;Eliteserien;1;LWB;5;;08.01.2021;2023;36;Norway;;;;Right;3;2;1;Medium/Medium;Normal (185+);No;1400000;;;81;52;59;59;63;77;62;53;59;62;48;58;53;44;57;59;80;82;66;60;60;55;60;90;79;46;59;62;58;58;48;58;63;64;62;11;11;7;14;6;;60+2;60+2;60+2;61;60;60;60;61;60+2;60+2;60+2;63+2;61+2;61+2;61+2;63+2;66+2;63+2;63+2;63+2;66+2;66+2;64+2;64+2;64+2;66+2;16+2
247126;/player/247126/nino-galovic/230002;23.0;2.0;26.09.2022;N. Galoviæ;Nino Galoviæ;CB;68;68;1000000.0;3000.0;29;06.07.1992;186;80;112513;Arouca;308.0;Liga Portugal;1;SUB;44;;31.01.2022;2023;10;Croatia;;;;Right;2;2;1;Medium/Medium;Normal (185+);No;2100000;;;65;46;59;58;66;74;64;40;66;67;41;57;40;36;71;62;62;68;46;67;50;61;66;67;80;45;69;67;43;41;44;67;66;66;65;9;11;6;10;8;;56+2;56+2;56+2;56;55;55;55;56;56+2;56+2;56+2;59+2;60+2;60+2;60+2;59+2;65+2;66+2;66+2;66+2;65+2;66+2;68;68;68;66+2;16+2
247188;/player/247188/victor-ruiz-abril/230002;23.0;2.0;26.09.2022;Víctor Ruiz;Víctor Ruiz Abril;CM, CAM;68;68;1200000.0;11000.0;28;02.11.1993;173;71;113057;Al Fayha;350.0;Pro League;1;SUB;10;;01.08.2022;2024;45;Spain;;;;Right;3;4;1;Medium/Medium;Lean (170-185);No;2000000;;;70;61;69;74;51;52;63;58;42;73;59;73;69;68;68;72;75;65;83;66;84;68;33;71;46;61;48;52;64;69;68;68;54;51;49;9;8;8;6;7;;63+2;63+2;63+2;68;67;67;67;68;69-1;69-1;69-1;69-1;68;68;68;69-1;62+2;61+2;61+2;61+2;62+2;60+2;52+2;52+2;52+2;60+2;14+2
247884;/player/247884/adrian-jusino/230002;23.0;2.0;26.09.2022;A. Jusino;Adrián Johnny Jusino Cerruto;CB, CDM;68;68;1000000.0;550.0;29;09.07.1992;185;88;110969;The Strongest;2017.0;Liga De Futbol Prof;1;LCB;5;;28.07.2021;2023;53;Bolivia;;;;Right;2;2;1;Medium/Medium;Stocky (185+);No;2200000;#Strength;Dives Into Tackles (AI);44;44;49;53;69;79;34;41;72;55;30;56;34;40;45;52;34;52;34;60;51;55;72;81;92;42;47;66;55;60;40;63;71;69;67;7;6;7;7;15;;54+2;54+2;54+2;49;53;53;53;49;52+2;52+2;52+2;52+2;56+2;56+2;56+2;52+2;59+2;62+2;62+2;62+2;59+2;61+2;68;68;68;61+2;14+2
247968;/player/247968/valentin-cretu/230002;23.0;2.0;26.09.2022;V. Cre?u;Valentin Iulian Cre?u;RB;68;68;625000.0;6000.0;33;02.01.1989;176;71;100761;FCSB;330.0;Liga 1;1;SUB;2;;04.08.2019;2023;39;Romania;;;;Right;2;2;1;High/High;Normal (170-185);No;844000;#Engine;Dives Into Tackles (AI);85;29;50;58;63;78;44;24;49;60;15;53;45;42;41;56;83;86;75;63;77;46;62;91;70;18;85;64;57;50;37;54;63;68;64;13;13;15;7;10;;51+2;51+2;51+2;55;53;53;53;55;54+2;54+2;54+2;58+2;55+2;55+2;55+2;58+2;65+2;63+2;63+2;63+2;65+2;66+2;65+2;65+2;65+2;66+2;17+2
248061;/player/248061/cristi-barbut/230002;23.0;2.0;26.09.2022;C. Bãrbu?;Cristi Marian Bãrbu?;RW, RM, LW;68;68;1300000.0;6000.0;27;22.04.1995;166;60;113378;Sepsi;330.0;Liga 1;1;RW;21;;01.07.2021;2023;39;Romania;;;;Right;3;3;1;High/Low;Normal (170-);No;1800000;#Speedster, #Acrobat;Speed Dribbler (AI);93;62;59;67;30;57;62;63;36;66;57;64;50;40;45;63;92;93;90;62;90;67;50;74;46;55;66;31;62;63;59;62;23;33;32;15;9;12;15;9;;62+2;62+2;62+2;68;65;65;65;68;65+2;65+2;65+2;67+1;58+2;58+2;58+2;67+1;55+2;48+2;48+2;48+2;55+2;52+2;41+2;41+2;41+2;52+2;18+2
248091;/player/248091/david-lazar/230002;23.0;2.0;26.09.2022;D. Lazar;David Beniamin Lazar;GK;68;68;800000.0;5000.0;30;08.08.1991;185;75;308;Universitatea Craiova;330.0;Liga 1;1;GK;1;;01.07.2021;2025;39;Romania;;;;Right;3;1;1;Medium/Medium;Normal (185+);No;1100000;;Cautious With Crosses, Saves with Feet;;;;;;;12;13;12;24;17;15;14;12;23;14;55;52;69;63;62;51;72;35;61;12;34;19;18;66;16;69;27;21;15;67;67;68;68;70;54;28+2;28+2;28+2;28;30;30;30;28;31+2;31+2;31+2;29+2;30+2;30+2;30+2;29+2;27+2;29+2;29+2;29+2;27+2;27+2;29+2;29+2;29+2;27+2;67+1
250796;/player/250796/andres-chicaiza/230002;23.0;2.0;26.09.2022;A. Chicaiza;Luis Andrés Chicaiza Morales;CAM, LW, ST;68;68;1200000.0;500.0;30;03.04.1992;179;85;114580;Delfin;2018.0;Liga Pro;1;CAM;10;;26.01.2022;2022;57;Ecuador;;;;Right;4;4;1;High/Low;Stocky (170-185);No;2600000;;Flair;70;67;68;70;41;60;64;63;44;69;53;72;68;75;66;70;67;72;72;49;71;72;60;70;60;71;46;30;69;70;73;63;36;48;54;13;5;13;5;14;;64+2;64+2;64+2;67;67;67;67;67;68;68;68;67+1;65+2;65+2;65+2;67+1;57+2;54+2;54+2;54+2;57+2;54+2;48+2;48+2;48+2;54+2;14+2
250902;/player/250902/oguz-ceylan/230002;23.0;2.0;26.09.2022;O. Ceylan;O?uz Ceylan;RWB, RB;68;68;875000.0;6000.0;31;15.12.1990;174;72;101007;Ankaragücü;68.0;Super Lig;1;SUB;77;;17.06.2022;2024;48;Turkey;;;;Right;2;2;1;Medium/Medium;Lean (170-185);No;1800000;;Early Crosser;74;31;63;66;62;63;64;28;52;71;31;67;64;41;67;62;76;73;74;63;76;31;57;68;63;27;57;64;62;52;44;57;57;68;64;5;13;15;12;14;;52+2;52+2;52+2;60;57;57;57;60;60+2;60+2;60+2;63+2;62+2;62+2;62+2;63+2;66+2;64+2;64+2;64+2;66+2;65+2;62+2;62+2;62+2;65+2;17+2
251644;/player/251644/odei-onaindia-zabala/230002;23.0;2.0;26.09.2022;Odei;Odei Onaindia Zabala;CB;68;68;775000.0;850.0;32;07.12.1989;180;71;113301;Hyderabad;2149.0;Super League;1;LCB;16;;21.07.2022;2026;45;Spain;;;;Right;3;2;1;Low/Medium;Normal (170-185);No;1000000;;;58;34;47;48;70;76;37;28;64;61;37;40;28;31;53;54;60;56;41;64;68;50;79;87;76;30;62;70;25;36;44;64;72;69;71;6;6;10;13;8;;47+2;47+2;47+2;44;45;45;45;44;46+2;46+2;46+2;49+2;53+2;53+2;53+2;49+2;63+2;65+2;65+2;65+2;63+2;65+2;68;68;68;65+2;14+2
252081;/player/252081/erce-kardesler/230002;23.0;2.0;26.09.2022;E. Kardeºler;Erce Kardeºler;GK;68;68;850000.0;5000.0;28;14.03.1994;184;79;101028;Hatayspor;68.0;Super Lig;1;GK;1;;20.07.2022;2026;48;Turkey;;;;Right;2;1;1;Medium/Medium;Normal (170-185);No;1700000;;;;;;;;;11;8;12;24;5;11;13;17;28;15;40;42;26;64;33;47;60;27;55;6;23;14;7;45;13;26;5;14;11;69;63;62;68;72;41;24+2;24+2;24+2;22;24;24;24;22;25+2;25+2;25+2;24+2;25+2;25+2;25+2;24+2;22+2;24+2;24+2;24+2;22+2;22+2;22+2;22+2;22+2;22+2;67+1
252121;/player/252121/mauro-da-luz/230002;23.0;2.0;26.09.2022;M. Da Luz;Mauro Andrés Da Luz Regalado;RM, LM;68;68;1300000.0;500.0;27;05.09.1994;175;75;115487;9 de Octubre;2018.0;Liga Pro;1;RW;32;;31.12.2021;2022;60;Uruguay;;;;Right;4;4;1;Medium/Medium;Normal (170-185);No;2800000;;Speed Dribbler (AI);82;67;61;68;30;56;61;68;51;63;60;67;63;68;58;70;82;82;73;60;74;67;48;70;56;70;38;20;63;58;65;58;24;32;37;5;7;7;8;7;;65+2;65+2;65+2;67;67;67;67;67;66+2;66+2;66+2;67+1;60+2;60+2;60+2;67+1;53+2;47+2;47+2;47+2;53+2;50+2;40+2;40+2;40+2;50+2;13+2
253077;/player/253077/david-siger/230002;23.0;2.0;26.09.2022;D. Sigér;Dávid Miklós Sigér;CM, CDM;68;68;1000000.0;500.0;31;30.11.1990;175;70;1874;Ferencváros;64.0;NB I.;1;SUB;18;;03.07.2018;2023;23;Hungary;;;;Right;3;2;1;Medium/Medium;Lean (170-185);No;2200000;;;64;60;61;64;64;73;45;57;51;72;32;62;39;43;67;68;71;58;58;72;62;71;60;83;69;62;73;64;71;62;48;55;63;68;70;14;13;15;14;14;;64+2;64+2;64+2;63;66;66;66;63;66+2;66+2;66+2;65+2;68;68;68;65+2;66+2;69-1;69-1;69-1;66+2;66+2;66+2;66+2;66+2;66+2;20+2
253321;/player/253321/moises-corozo/230002;23.0;2.0;26.09.2022;M. Corozo;Moisés David Corozo Ca?izares;CB;68;68;1000000.0;500.0;29;25.10.1992;177;79;110986;LDU Quito;2018.0;Liga Pro;1;SUB;24;;09.01.2020;2023;57;Ecuador;;;;Right;2;2;1;Medium/Medium;Normal (170-185);No;2200000;;Power Free-Kick, Long Passer (AI);67;57;67;62;66;74;53;49;65;73;58;55;71;75;70;66;70;64;71;63;80;78;80;72;80;54;59;67;49;66;60;64;67;67;63;14;10;7;16;11;;61+2;61+2;61+2;60;61;61;61;60;63+2;63+2;63+2;62+2;65+2;65+2;65+2;62+2;65+2;68;68;68;65+2;65+2;68;68;68;65+2;18+2
253343;/player/253343/jorge-pinos/230002;23.0;2.0;26.09.2022;J. Pinos;Jorge Bladimir Pinos Haiman;GK;68;68;600000.0;500.0;32;03.10.1989;187;85;115487;9 de Octubre;2018.0;Liga Pro;1;GK;30;;13.07.2021;2025;57;Ecuador;;;;Right;2;1;1;Medium/Medium;Normal (185+);No;1300000;;Leadership, Saves with Feet;;;;;;;14;10;14;18;10;11;13;12;15;13;36;25;45;66;42;50;59;30;59;10;25;15;10;29;10;43;10;13;13;67;67;67;65;68;32;24+2;24+2;24+2;20;22;22;22;20;21+2;21+2;21+2;21+2;21+2;21+2;21+2;21+2;21+2;22+2;22+2;22+2;21+2;21+2;23+2;23+2;23+2;21+2;67+1
253563;/player/253563/aldair-rodriguez/230002;23.0;2.0;26.09.2022;A. Rodríguez;Marco Aldair Rodríguez Iraola;ST, RW;68;68;1300000.0;500.0;27;06.08.1994;184;84;111010;Alianza Lima;2020.0;Primera Division;1;RS;22;;03.07.2021;2022;59;Peru;;;;Right;3;3;1;Medium/Low;Stocky (170-185);No;2900000;;;69;67;56;67;30;74;54;67;65;63;63;66;51;64;43;67;65;73;70;67;76;70;63;80;80;65;53;25;67;53;67;60;25;26;33;10;7;11;9;10;;68;68;68;65;66;66;66;65;63+2;63+2;63+2;64+2;58+2;58+2;58+2;64+2;52+2;48+2;48+2;48+2;52+2;49+2;45+2;45+2;45+2;49+2;15+2
253830;/player/253830/hugo-dorrego/230002;23.0;2.0;26.09.2022;H. Dorrego;Hugo Dorrego;CM, RM;68;68;1200000.0;500.0;29;09.05.1993;175;73;110970;Oriente Petrolero;2017.0;Liga De Futbol Prof;1;CAM;7;;16.01.2021;2022;60;Uruguay;;;;Right;3;3;1;Medium/Medium;Normal (170-185);No;2600000;;Long Shot Taker (AI);70;68;70;69;61;64;68;65;53;75;60;70;67;75;70;65;70;70;72;67;71;72;48;70;71;73;43;65;60;65;70;75;55;68;60;7;16;7;9;14;;66+2;66+2;66+2;68;67;67;67;68;68;68;68;68;68;68;68;68;67+1;66+2;66+2;66+2;67+1;65+2;62+2;62+2;62+2;65+2;17+2
253886;/player/253886/juan-acosta/230002;23.0;2.0;26.09.2022;J. Acosta;Juan Manuel Acosta Díaz;RB;68;68;1100000.0;500.0;28;11.11.1993;173;71;111001;Wanderers;338.0;Primera Division;1;RB;4;;16.01.2022;2022;60;Uruguay;;;;Right;2;2;1;Medium/Medium;Normal (170-185);No;2400000;;;65;44;57;61;69;69;74;41;48;50;48;58;68;43;49;62;66;65;70;58;73;41;61;64;71;46;71;73;57;57;48;49;70;72;71;15;10;7;14;14;;53+2;53+2;53+2;58;55;55;55;58;56+2;56+2;56+2;59+2;57+2;57+2;57+2;59+2;66+2;63+2;63+2;63+2;66+2;66+2;67+1;67+1;67+1;66+2;18+2
254036;/player/254036/haibrany-ruiz-diaz/230002;23.0;2.0;26.09.2022;H. Ruíz Díaz;Haibrany Nick Ruiz Díaz Minervino;CB, RB;68;68;1000000.0;6000.0;29;31.08.1992;177;74;112689;Platense;353.0;Liga Profesional;1;CB;16;;15.02.2019;2023;60;Uruguay;;;;Right;2;2;1;Medium/High;Normal (170-185);No;1500000;;Long Throw-in;64;36;59;60;68;72;48;29;67;71;37;60;49;41;67;60;60;67;64;67;55;50;70;68;76;36;65;67;42;50;45;57;67;69;67;12;10;13;11;7;;53+2;53+2;53+2;55;54;54;54;55;56+2;56+2;56+2;58+2;61+2;61+2;61+2;58+2;64+2;67+1;67+1;67+1;64+2;65+2;68;68;68;65+2;16+2
254055;/player/254055/luis-ayala/230002;23.0;2.0;26.09.2022;L. Ayala;Luis Miguel Ayala Brucil;LB, LM, LWB;68;68;1100000.0;500.0;28;24.09.1993;170;76;110986;LDU Quito;2018.0;Liga Pro;1;LB;6;;01.06.2019;2022;57;Ecuador;;;;Left;3;2;1;Medium/Medium;Normal (170-);No;2400000;;;80;56;63;64;61;70;66;51;57;66;56;63;69;50;56;64;80;80;71;65;72;64;80;72;70;58;65;63;59;60;50;59;60;63;60;9;8;16;7;15;;62+2;62+2;62+2;64;63;63;63;64;63+2;63+2;63+2;65+2;62+2;62+2;62+2;65+2;66+2;63+2;63+2;63+2;66+2;66+2;64+2;64+2;64+2;66+2;16+2
254159;/player/254159/zsolt-nagy/230002;23.0;2.0;26.09.2022;Z. Nagy;Zsolt Nagy;LWB, LB, LW;68;68;;;29;25.05.1993;188;81;;;;;;;;;;;23;Hungary;1886;LWB;18;Left;3;3;1;High/Medium;Lean (185+);No;;;Solid Player;80;60;56;64;63;64;57;63;55;62;70;65;34;29;52;70;76;83;52;64;43;65;55;79;58;49;60;61;59;59;39;63;63;65;64;12;13;7;11;10;;64+2;64+2;64+2;64;65;65;65;64;63+2;63+2;63+2;65+2;62+2;62+2;62+2;65+2;66+2;63+2;63+2;63+2;66+2;66+2;62+2;62+2;62+2;66+2;17+2
254183;/player/254183/angel-romero/230002;23.0;2.0;26.09.2022;Á. Romero;Ángel Elías Romero Iparraguirre;CDM, CB;68;68;850000.0;500.0;31;09.08.1990;181;73;111011;Cienciano;2020.0;Primera Division;1;RCM;4;;01.01.2022;2022;59;Peru;;;;Right;2;2;1;Medium/Medium;Lean (170-185);No;1800000;;Playmaker (AI);67;68;65;73;61;72;59;70;50;68;61;73;59;59;68;74;66;67;74;67;72;71;81;75;70;65;69;64;59;65;57;70;59;63;66;13;13;9;13;16;;66+2;66+2;66+2;68;68;68;68;68;68;68;68;68;68;68;68;68;66+2;67+1;67+1;67+1;66+2;65+2;64+2;64+2;64+2;65+2;19+2
254229;/player/254229/romario-caicedo/230002;23.0;2.0;26.09.2022;R. Caicedo;Romario Javier Caicedo Ante;RB, RM, RW;68;68;825000.0;500.0;32;23.05.1990;181;74;110984;Emelec;2018.0;Liga Pro;1;RB;14;;24.01.2017;2025;57;Ecuador;;;;Right;3;3;1;High/Medium;Normal (170-185);No;1800000;;;77;48;64;64;62;72;68;57;39;68;31;63;55;34;65;63;76;78;70;67;68;47;67;75;80;31;50;64;58;62;49;51;63;67;63;15;12;11;10;14;;58+2;58+2;58+2;64;61;61;61;64;63+2;63+2;63+2;66+2;64+2;64+2;64+2;66+2;67+1;66+2;66+2;66+2;67+1;66+2;63+2;63+2;63+2;66+2;19+2
254234;/player/254234/dixon-arroyo/230002;23.0;2.0;26.09.2022;D. Arroyo;Dixon Jair Arroyo Espinoza;CDM, CM;68;68;1000000.0;500.0;30;01.06.1992;179;77;110984;Emelec;2018.0;Liga Pro;1;CM;5;;15.02.2018;2023;57;Ecuador;;;;Right;3;3;1;Medium/High;Lean (170-185);No;2200000;;;59;33;58;59;70;68;50;35;65;67;25;55;50;27;63;66;56;62;53;66;64;33;80;65;70;23;65;72;59;57;37;56;72;70;65;13;11;13;7;6;;53+2;53+2;53+2;56;55;55;55;56;57+2;57+2;57+2;59+2;62+2;62+2;62+2;59+2;64+2;67+1;67+1;67+1;64+2;65+2;69-1;69-1;69-1;65+2;16+2
254344;/player/254344/matias-pardo/230002;23.0;2.0;26.09.2022;M. Pardo;Matías Gabriel Pardo;LM, RM;68;68;1300000.0;7000.0;26;04.07.1995;172;67;110581;Patronato;353.0;Liga Profesional;1;SUB;11;;01.01.2019;2023;52;Argentina;;;;Right;4;3;1;High/Medium;Lean (170-185);No;1900000;;Speed Dribbler (AI);79;60;62;70;24;50;59;59;25;62;54;69;62;70;61;68;80;78;83;70;80;50;61;71;48;70;26;21;64;64;65;60;28;20;24;6;12;10;7;9;;59+2;59+2;59+2;67;65;65;65;67;67+1;67+1;67+1;67+1;61+2;61+2;61+2;67+1;51+2;46+2;46+2;46+2;51+2;46+2;34+2;34+2;34+2;46+2;15+2
255134;/player/255134/alan-benitez/230002;23.0;2.0;26.09.2022;A. Benítez;Alan Max Benítez Domínguez;RB, RM;68;68;1100000.0;4000.0;28;25.01.1994;176;74;111138;Minnesota United;39.0;Major League Soccer;1;SUB;2;;12.07.2022;2024;58;Paraguay;;;;Right;2;2;1;Medium/High;Normal (170-185);No;1700000;;;75;43;58;64;64;62;65;44;57;69;22;63;48;49;61;63;68;81;73;66;75;44;72;63;58;45;70;64;40;33;54;52;66;65;64;10;11;13;11;11;;54+2;54+2;54+2;59;56;56;56;59;57+2;57+2;57+2;60+2;58+2;58+2;58+2;60+2;66+2;64+2;64+2;64+2;66+2;66+2;64+2;64+2;64+2;66+2;17+2
255169;/player/255169/jorge-recalde/230002;23.0;2.0;26.09.2022;J. Recalde;Jorge Eduardo Recalde Ramírez;ST, CAM, LM;68;68;1200000.0;500.0;30;08.05.1992;178;83;101108;Olimpia;337.0;Primera División;1;SUB;28;;01.01.2020;2025;58;Paraguay;;;;Right;4;3;1;High/Low;Normal (170-185);No;2600000;;Long Shot Taker (AI);67;72;50;67;21;63;34;75;65;60;72;71;55;69;41;66;66;68;60;63;64;68;61;70;70;67;35;15;69;48;75;60;18;12;20;15;5;13;15;11;;68;68;68;63;66;66;66;63;63+2;63+2;63+2;61+2;55+2;55+2;55+2;61+2;43+2;40+2;40+2;40+2;43+2;41+2;36+2;36+2;36+2;41+2;17+2
256282;/player/256282/kasim-rabihic/230002;23.0;2.0;26.09.2022;K. Rabihic;Kasim Rabihic;LM, RM, ST;68;68;1200000.0;4000.0;29;24.02.1993;179;77;523;Saarbrücken;2076.0;3. Liga;3;SUB;7;;01.07.2022;2024;21;Germany;;;;Right;5;3;1;High/Medium;Normal (170-185);No;1700000;;Flair, Outside Foot Shot, Technical Dribbler (AI);77;61;65;68;29;61;63;62;43;68;50;68;51;58;64;64;80;74;83;62;82;65;60;76;59;56;45;28;62;70;58;59;26;28;24;11;6;12;12;9;;62+2;62+2;62+2;67;65;65;65;67;67+1;67+1;67+1;67+1;62+2;62+2;62+2;67+1;52+2;49+2;49+2;49+2;52+2;49+2;40+2;40+2;40+2;49+2;15+2
258325;/player/258325/nicolas-eduardo-castro/230002;23.0;2.0;26.09.2022;N. Castro;Nicolás Eduardo Castro;CM, LM, RM;68;68;1000000.0;7000.0;31;15.08.1990;181;79;110581;Patronato;353.0;Liga Profesional;1;LCM;7;;04.01.2022;2022;52;Argentina;;;;Left;3;3;1;High/High;Normal (170-185);No;1500000;;;68;66;65;69;63;66;64;65;55;69;58;73;47;49;60;71;69;68;55;66;63;70;60;70;63;69;72;63;68;70;58;56;58;68;69;9;14;11;15;14;;67+1;67+1;67+1;68;69-1;69-1;69-1;68;69-1;69-1;69-1;68;68;68;68;68;67+1;66+2;66+2;66+2;67+1;66+2;64+2;64+2;64+2;66+2;19+2
259929;/player/259929/jose-alvarez/230002;23.0;2.0;26.09.2022;J. Álvarez;José Ignacio Álvarez Medero;LM, LW, LB;68;68;1300000.0;7000.0;27;27.12.1994;175;62;110404;Banfield;353.0;Liga Profesional;1;SUB;17;;02.04.2019;2023;60;Uruguay;;;;Left;2;3;1;High/Medium;Normal (170-185);No;1900000;;Early Crosser, Speed Dribbler (AI);73;60;61;72;53;46;64;60;37;61;46;75;48;60;60;70;76;70;74;66;70;61;55;72;35;60;38;50;64;60;60;53;56;57;55;15;6;10;13;12;;61+2;61+2;61+2;67;66;66;66;67;66+2;66+2;66+2;67+1;63+2;63+2;63+2;67+1;63+2;58+2;58+2;58+2;63+2;61+2;52+2;52+2;52+2;61+2;17+2
259942;/player/259942/robert-ardiles/230002;23.0;2.0;26.09.2022;R. Ardiles;Robert Ardiles;CAM;68;68;575000.0;500.0;34;20.07.1987;160;60;114512;Ayacucho;2020.0;Primera Division;1;CAM;10;;01.01.2018;2022;59;Peru;;;;Right;3;4;1;High/Medium;Normal (170-);No;1200000;;Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI);67;64;63;73;36;61;46;65;35;70;43;78;65;70;65;69;67;67;72;63;67;68;52;65;65;68;46;25;65;65;45;61;35;40;49;6;8;6;10;8;;64+2;64+2;64+2;67;68;68;68;67;68;68;68;66+2;64+2;64+2;64+2;66+2;53+2;53+2;53+2;53+2;53+2;51+2;45+2;45+2;45+2;51+2;14+2
259961;/player/259961/luciano-ursino/230002;23.0;2.0;26.09.2022;L. Ursino;Luciano Nahuel Ursino Pegolo;CAM, RW, CM;68;68;750000.0;550.0;33;31.10.1988;180;77;110969;The Strongest;2017.0;Liga De Futbol Prof;1;LCM;27;;01.01.2022;2022;52;Argentina;;;;Right;3;4;1;High/Medium;Normal (170-185);No;1600000;;Outside Foot Shot, Technical Dribbler (AI);69;62;68;70;52;59;61;59;55;72;55;72;70;75;67;69;66;71;75;70;66;65;58;68;58;66;49;45;61;68;70;58;51;55;58;6;10;11;14;8;;64+2;64+2;64+2;67;67;67;67;67;68;68;68;68;67+1;67+1;67+1;68;62+2;61+2;61+2;61+2;62+2;61+2;56+2;56+2;56+2;61+2;16+2
260332;/player/260332/robert-garces/230002;23.0;2.0;26.09.2022;R. Garcés;Robert Alexander Garcés Sánchez;CM, CDM;68;68;1200000.0;550.0;29;05.04.1993;173;64;110990;Deportivo Táchira;2019.0;Primera Division;1;LDM;30;;05.01.2022;2022;61;Venezuela;;;;Right;3;3;1;High/Medium;Lean (170-185);No;2600000;;;64;62;64;64;62;56;45;61;35;66;40;64;56;70;65;65;62;66;61;58;73;60;55;82;42;70;60;66;70;78;65;62;65;66;60;10;11;11;10;14;;59+2;59+2;59+2;63;65;65;65;63;67+1;67+1;67+1;64+2;68;68;68;64+2;63+2;65+2;65+2;65+2;63+2;62+2;59+2;59+2;59+2;62+2;16+2
261648;/player/261648/maurice-cova/230002;23.0;2.0;26.09.2022;M. Cova;Maurice Jesús Cova Sánchez;CAM;68;68;1200000.0;550.0;29;11.08.1992;173;64;110990;Deportivo Táchira;2019.0;Primera Division;1;CAM;15;;01.02.2021;2022;61;Venezuela;;;;Right;3;2;1;High/Medium;Normal (170-185);No;2600000;;Playmaker (AI);69;64;72;67;33;66;66;65;44;74;46;69;74;77;79;65;65;72;75;58;66;70;50;70;69;55;58;20;69;68;75;62;32;38;40;11;9;7;12;13;;64+2;64+2;64+2;67;66;66;66;67;68;68;68;68;65+2;65+2;65+2;68;54+2;54+2;54+2;54+2;54+2;51+2;45+2;45+2;45+2;51+2;16+2
